ncbi_id,tracey_id,species group,species subgroup,cohort,family,tribe,class,biotype,genotype,section,order,superorder,superphylum,pathogroup,subphylum,parvorder,subfamily,species,isolate,infraorder,subkingdom,forma,phylum,strain,superkingdom,suborder,kingdom,infraclass,superclass,superfamily,subtribe,subcohort,forma specialis,serogroup,subclass,varietas,series,genus,serotype,subgenus,subspecies
314289,817,Vibrio harveyi group,-,-,Vibrionaceae,-,Gammaproteobacteria,-,-,-,Vibrionales,-,-,-,-,-,-,Vibrio sp. AND4,-,-,-,-,Pseudomonadota,-,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Vibrio,-,-,-
508765,818,Clostridium botulinum group,-,-,Clostridiaceae,-,Clostridia,-,-,-,Eubacteriales,-,-,-,-,-,-,Clostridium botulinum,-,-,-,-,Bacillota,-,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Clostridium,-,-,-
372461,819,-,-,-,Erwiniaceae,-,Gammaproteobacteria,-,-,-,Enterobacterales,-,-,-,-,-,-,Buchnera aphidicola,-,-,-,-,Pseudomonadota,Buchnera aphidicola BCc,-,-,Pseudomonadati,-,-,-,-,-,Buchnera aphidicola (Cinara cedri),-,-,-,-,Buchnera,-,-,-
518635,820,-,-,-,Bifidobacteriaceae,-,Actinomycetes,-,-,-,Bifidobacteriales,-,-,-,-,-,-,Bifidobacterium angulatum,-,-,-,-,Actinomycetota,Bifidobacterium angulatum DSM 20098 = JCM 7096,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Bifidobacterium,-,-,-
453591,821,-,-,-,Desulfurococcaceae,-,Thermoprotei,-,-,-,Desulfurococcales,-,-,-,-,-,-,Ignicoccus hospitalis,-,-,-,-,Thermoproteota,Ignicoccus hospitalis KIN4/I,-,-,Thermoproteati,-,-,-,-,-,-,-,-,-,-,Ignicoccus,-,-,-
478801,822,-,-,-,Kytococcaceae,-,Actinomycetes,-,-,-,Micrococcales,-,-,-,-,-,-,Kytococcus sedentarius,-,-,-,-,Actinomycetota,Kytococcus sedentarius DSM 20547,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Kytococcus,-,-,-
428126,823,-,-,-,Coprobacillaceae,-,Erysipelotrichia,-,-,-,Erysipelotrichales,-,-,-,-,-,-,Thomasclavelia spiroformis,-,-,-,-,Bacillota,Thomasclavelia spiroformis DSM 1552,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Thomasclavelia,-,-,-
521095,824,-,-,-,Atopobiaceae,-,Coriobacteriia,-,-,-,Coriobacteriales,-,-,-,-,-,-,Lancefieldella parvula,-,-,-,-,Actinomycetota,Lancefieldella parvula DSM 20469,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Lancefieldella,-,-,-
221360,825,-,-,-,Synechococcaceae,-,Cyanophyceae,-,-,-,Synechococcales,-,-,-,-,-,-,Synechococcus sp. RS9917,-,-,-,-,Cyanobacteriota,-,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Synechococcus,-,-,-
264201,826,-,-,-,Parachlamydiaceae,-,Chlamydiia,-,-,-,Parachlamydiales,-,-,-,-,-,-,Candidatus Protochlamydia amoebophila,-,-,-,-,Chlamydiota,Candidatus Protochlamydia amoebophila UWE25,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Candidatus Protochlamydia,-,-,-
471854,827,-,-,-,Spirosomataceae,-,Cytophagia,-,-,-,Cytophagales,-,-,-,-,-,-,Dyadobacter fermentans,-,-,-,-,Bacteroidota,Dyadobacter fermentans DSM 18053,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Dyadobacter,-,-,-
417398,828,-,-,-,Vibrionaceae,-,Gammaproteobacteria,-,-,-,Vibrionales,-,-,-,-,-,-,Vibrio cholerae,-,-,-,-,Pseudomonadota,Vibrio cholerae MZO-2,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Vibrio,-,-,-
411463,829,-,-,-,Eubacteriaceae,-,Clostridia,-,-,-,Eubacteriales,-,-,-,-,-,-,Eubacterium ventriosum,-,-,-,-,Bacillota,Eubacterium ventriosum ATCC 27560,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Eubacterium,-,-,-
527000,830,Bacillus cereus group,-,-,Bacillaceae,-,Bacilli,-,-,-,Caryophanales,-,-,-,-,-,-,Bacillus pseudomycoides,-,-,-,-,Bacillota,Bacillus pseudomycoides DSM 12442,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Bacillus,-,-,-
273057,831,-,-,-,Sulfolobaceae,-,Thermoprotei,-,-,-,Sulfolobales,-,-,-,-,-,-,Saccharolobus solfataricus,-,-,-,-,Thermoproteota,Saccharolobus solfataricus P2,-,-,Thermoproteati,-,-,-,-,-,-,-,-,-,-,Saccharolobus,-,-,-
593589,832,-,-,-,Vibrionaceae,-,Gammaproteobacteria,-,-,-,Vibrionales,-,-,-,-,-,-,Vibrio cholerae,-,-,-,-,Pseudomonadota,Vibrio cholerae RC9,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Vibrio,-,-,-
525257,833,-,-,-,Weeksellaceae,-,Flavobacteriia,-,-,-,Flavobacteriales,-,-,-,-,-,-,Chryseobacterium gleum,-,-,-,-,Bacteroidota,Chryseobacterium gleum ATCC 35910,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Chryseobacterium,-,-,-
273119,834,-,-,-,Mycoplasmoidaceae,-,-,-,-,-,Mycoplasmoidales,-,-,-,-,-,-,Ureaplasma parvum,-,-,-,-,Mycoplasmatota,Ureaplasma parvum serovar 3 str. ATCC 700970,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Ureaplasma,-,-,-
548473,835,-,-,-,Staphylococcaceae,-,Bacilli,-,-,-,Caryophanales,-,-,-,-,-,-,Staphylococcus aureus,-,-,-,-,Bacillota,Staphylococcus aureus subsp. aureus TCH60,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Staphylococcus,-,-,-
391596,836,-,-,-,Sphingobacteriaceae,-,Sphingobacteriia,-,-,-,Sphingobacteriales,-,-,-,-,-,-,Pedobacter sp. BAL39,-,-,-,-,Bacteroidota,-,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Pedobacter,-,-,-
412967,837,-,-,-,Vibrionaceae,-,Gammaproteobacteria,-,-,-,Vibrionales,-,-,-,-,-,-,Vibrio cholerae,-,-,-,-,Pseudomonadota,Vibrio cholerae MAK 757,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Vibrio,-,-,-
566549,838,-,-,-,Corynebacteriaceae,-,Actinomycetes,-,-,-,Mycobacteriales,-,-,-,-,-,-,Corynebacterium matruchotii,-,-,-,-,Actinomycetota,Corynebacterium matruchotii ATCC 33806,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Corynebacterium,-,-,-
412966,839,-,-,-,Vibrionaceae,-,Gammaproteobacteria,-,-,-,Vibrionales,-,-,-,-,-,-,Vibrio cholerae,-,-,-,-,Pseudomonadota,Vibrio cholerae 1587,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Vibrio,-,-,-
425104,840,-,-,-,Shewanellaceae,-,Gammaproteobacteria,-,-,-,Alteromonadales,-,-,-,-,-,-,Shewanella sediminis,-,-,-,-,Pseudomonadota,Shewanella sediminis HAW-EB3,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Shewanella,-,-,-
345076,841,-,-,-,Vibrionaceae,-,Gammaproteobacteria,-,-,-,Vibrionales,-,-,-,-,-,-,Vibrio cholerae,-,-,-,-,Pseudomonadota,Vibrio cholerae V52,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Vibrio,-,-,-
167546,842,-,-,-,Prochlorococcaceae,-,Cyanophyceae,-,-,-,Synechococcales,-,-,-,-,-,-,Prochlorococcus marinus,-,-,-,-,Cyanobacteriota,Prochlorococcus marinus str. MIT 9301,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Prochlorococcus,-,-,-
377431,843,-,-,-,Chlorobiaceae,-,Chlorobiia,-,-,-,Chlorobiales,-,-,-,-,-,-,Chlorobium ferrooxidans,-,-,-,-,Chlorobiota,Chlorobium ferrooxidans DSM 13031,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Chlorobium,-,-,-
345075,844,-,-,-,Vibrionaceae,-,Gammaproteobacteria,-,-,-,Vibrionales,-,-,-,-,-,-,Vibrio cholerae,-,-,-,-,Pseudomonadota,Vibrio cholerae V51,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Vibrio,-,-,-
553199,845,-,-,-,Propionibacteriaceae,-,Actinomycetes,-,-,-,Propionibacteriales,-,-,-,-,-,-,Cutibacterium acnes,-,-,-,-,Actinomycetota,Cutibacterium acnes SK137,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Cutibacterium,-,-,-
216432,846,-,-,-,Flavobacteriaceae,-,Flavobacteriia,-,-,-,Flavobacteriales,-,-,-,-,-,-,Croceibacter atlanticus,-,-,-,-,Bacteroidota,Croceibacter atlanticus HTCC2559,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Croceibacter,-,-,-
548470,847,-,-,-,Staphylococcaceae,-,Bacilli,-,-,-,Caryophanales,-,-,-,-,-,-,Staphylococcus aureus,-,-,-,-,Bacillota,Staphylococcus aureus subsp. aureus MN8,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Staphylococcus,-,-,-
445974,848,-,-,-,Coprobacillaceae,-,Erysipelotrichia,-,-,-,Erysipelotrichales,-,-,-,-,-,-,Thomasclavelia ramosa,-,-,-,-,Bacillota,Thomasclavelia ramosa DSM 1402,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Thomasclavelia,-,-,-
593588,849,-,-,-,Vibrionaceae,-,Gammaproteobacteria,-,-,-,Vibrionales,-,-,-,-,-,-,Vibrio cholerae,-,-,-,-,Pseudomonadota,Vibrio cholerae MJ-1236,-,-,Pseudomonadati,-,-,-,-,-,-,Vibrio cholerae O1,-,-,-,Vibrio,-,-,-
41431,850,-,-,-,Aphanothecaceae,-,Cyanophyceae,-,-,-,Chroococcales,-,-,-,-,-,-,Rippkaea orientalis,-,-,-,-,Cyanobacteriota,Rippkaea orientalis PCC 8801,-,-,Bacillati,-,-,-,-,-,-,-,Oscillatoriophycideae,-,-,Rippkaea,-,-,-
593590,851,-,-,-,Vibrionaceae,-,Gammaproteobacteria,-,-,-,Vibrionales,-,-,-,-,-,-,Vibrio cholerae,-,-,-,-,Pseudomonadota,Vibrio cholerae TMA 21,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Vibrio,-,-,-
345074,852,-,-,-,Vibrionaceae,-,Gammaproteobacteria,-,-,-,Vibrionales,-,-,-,-,-,-,Vibrio cholerae,-,-,-,-,Pseudomonadota,Vibrio cholerae RC385,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Vibrio,-,-,-
593585,853,-,-,-,Vibrionaceae,-,Gammaproteobacteria,-,-,-,Vibrionales,-,-,-,-,-,-,Vibrio cholerae,-,-,-,-,Pseudomonadota,Vibrio cholerae VL426,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Vibrio,-,-,-
505682,854,-,-,-,Mycoplasmoidaceae,-,-,-,-,-,Mycoplasmoidales,-,-,-,-,-,-,Ureaplasma parvum,-,-,-,-,Mycoplasmatota,Ureaplasma parvum serovar 3 str. ATCC 27815,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Ureaplasma,-,-,-
593586,855,-,-,-,Vibrionaceae,-,Gammaproteobacteria,-,-,-,Vibrionales,-,-,-,-,-,-,Vibrio cholerae,-,-,-,-,Pseudomonadota,Vibrio cholerae TM 11079-80,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Vibrio,-,-,-
579112,856,-,-,-,Vibrionaceae,-,Gammaproteobacteria,-,-,-,Vibrionales,-,-,-,-,-,-,Vibrio cholerae,-,-,-,-,Pseudomonadota,Vibrio cholerae M66-2,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Vibrio,-,-,-
404974,857,-,-,-,Vibrionaceae,-,Gammaproteobacteria,-,-,-,Vibrionales,-,-,-,-,-,-,Vibrio cholerae,-,-,-,-,Pseudomonadota,Vibrio cholerae AM-19226,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Vibrio,-,-,-
315749,858,Bacillus cereus group,-,-,Bacillaceae,-,Bacilli,-,-,-,Caryophanales,-,-,-,-,-,-,Bacillus cytotoxicus,-,-,-,-,Bacillota,Bacillus cytotoxicus NVH 391-98,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Bacillus,-,-,-
626096,859,-,-,-,Mycoplasmoidaceae,-,-,-,-,-,Mycoplasmoidales,-,-,-,-,-,-,Ureaplasma urealyticum,-,-,-,-,Mycoplasmatota,Ureaplasma urealyticum serovar 2 str. ATCC 27814,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Ureaplasma,-,-,-
593587,860,-,-,-,Vibrionaceae,-,Gammaproteobacteria,-,-,-,Vibrionales,-,-,-,-,-,-,Vibrio cholerae,-,-,-,-,Pseudomonadota,Vibrio cholerae BX 330286,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Vibrio,-,-,-
59748,861,16SrXII (Stolbur group),-,-,Acholeplasmataceae,-,Mollicutes,-,-,-,Acholeplasmatales,-,-,-,-,-,-,Candidatus Phytoplasma australiense,-,-,-,-,Mycoplasmatota,-,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Candidatus Phytoplasma,-,-,-
313606,862,-,-,-,Microscillaceae,-,Cytophagia,-,-,-,Cytophagales,-,-,-,-,-,-,Microscilla marina,-,-,-,-,Bacteroidota,Microscilla marina ATCC 23134,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Microscilla,-,-,-
243365,863,-,-,-,Chromobacteriaceae,-,Betaproteobacteria,-,-,-,Neisseriales,-,-,-,-,-,-,Chromobacterium violaceum,-,-,-,-,Pseudomonadota,Chromobacterium violaceum ATCC 12472,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Chromobacterium,-,-,-
265311,864,-,-,-,Entomoplasmataceae,-,Mollicutes,-,-,-,Entomoplasmatales,-,-,-,-,-,-,Mesoplasma florum,-,-,-,-,Mycoplasmatota,Mesoplasma florum L1,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Mesoplasma,-,-,-
412614,865,-,-,-,Vibrionaceae,-,Gammaproteobacteria,-,-,-,Vibrionales,-,-,-,-,-,-,Vibrio cholerae,-,-,-,-,Pseudomonadota,Vibrio cholerae 2740-80,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Vibrio,-,-,-
592313,866,-,-,-,Vibrionaceae,-,Gammaproteobacteria,-,-,-,Vibrionales,-,-,-,-,-,-,Vibrio cholerae,-,-,-,-,Pseudomonadota,Vibrio cholerae 12129(1),-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Vibrio,-,-,-
417400,867,-,-,-,Vibrionaceae,-,Gammaproteobacteria,-,-,-,Vibrionales,-,-,-,-,-,-,Vibrio cholerae,-,-,-,-,Pseudomonadota,Vibrio cholerae B33,-,-,Pseudomonadati,-,-,-,-,-,-,Vibrio cholerae O1,-,-,-,Vibrio,-,-,-
419109,868,Vibrio harveyi group,-,-,Vibrionaceae,-,Gammaproteobacteria,-,-,-,Vibrionales,-,-,-,-,-,-,Vibrio parahaemolyticus,-,-,-,-,Pseudomonadota,Vibrio parahaemolyticus AQ3810,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Vibrio,-,-,-
63737,869,-,-,-,Nostocaceae,-,Cyanophyceae,-,-,-,Nostocales,-,-,-,-,-,-,Nostoc punctiforme,-,-,-,-,Cyanobacteriota,Nostoc punctiforme PCC 73102,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Nostoc,-,-,-
386415,870,-,-,-,Clostridiaceae,-,Clostridia,-,-,-,Eubacteriales,-,-,-,-,-,-,Clostridium novyi,-,-,-,-,Bacillota,Clostridium novyi NT,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Clostridium,-,-,-
598659,871,-,-,-,Nautiliaceae,-,Epsilonproteobacteria,-,-,-,Nautiliales,-,-,-,-,-,-,Nautilia profundicola,-,-,-,-,Campylobacterota,Nautilia profundicola AmH,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Nautilia,-,-,-
553177,872,-,-,-,Flavobacteriaceae,-,Flavobacteriia,-,-,-,Flavobacteriales,-,-,-,-,-,-,Capnocytophaga sputigena,-,-,-,-,Bacteroidota,Capnocytophaga sputigena ATCC 33612,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Capnocytophaga,-,-,-
345073,873,-,-,-,Vibrionaceae,-,Gammaproteobacteria,-,-,-,Vibrionales,-,-,-,-,-,-,Vibrio cholerae,-,-,-,-,Pseudomonadota,Vibrio cholerae O395,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Vibrio,-,-,-
476272,874,-,-,-,Lachnospiraceae,-,Clostridia,-,-,-,Lachnospirales,-,-,-,-,-,-,Blautia hydrogenotrophica,-,-,-,-,Bacillota,Blautia hydrogenotrophica DSM 10507,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Blautia,-,-,-
391603,875,-,-,-,-,-,Flavobacteriia,-,-,-,Flavobacteriales,-,-,-,-,-,-,Flavobacteriales bacterium ALC-1,-,-,-,-,Bacteroidota,-,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,-,-,-,-
395962,876,-,-,-,Aphanothecaceae,-,Cyanophyceae,-,-,-,Chroococcales,-,-,-,-,-,-,Rippkaea orientalis,-,-,-,-,Cyanobacteriota,Rippkaea orientalis PCC 8802,-,-,Bacillati,-,-,-,-,-,-,-,Oscillatoriophycideae,-,-,Rippkaea,-,-,-
471881,877,-,-,-,Morganellaceae,-,Gammaproteobacteria,-,-,-,Enterobacterales,-,-,-,-,-,-,Proteus penneri,-,-,-,-,Pseudomonadota,Proteus penneri ATCC 35198,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Proteus,-,-,-
282458,878,-,-,-,Staphylococcaceae,-,Bacilli,-,-,-,Caryophanales,-,-,-,-,-,-,Staphylococcus aureus,-,-,-,-,Bacillota,Staphylococcus aureus subsp. aureus MRSA252,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Staphylococcus,-,-,-
289376,879,-,-,-,Thermodesulfovibrionaceae,-,Thermodesulfovibrionia,-,-,-,Thermodesulfovibrionales,-,-,-,-,-,-,Thermodesulfovibrio yellowstonii,-,-,-,-,Nitrospirota,Thermodesulfovibrio yellowstonii DSM 11347,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Thermodesulfovibrio,-,-,-
362948,880,-,-,-,Lactobacillaceae,-,Bacilli,-,-,-,Lactobacillales,-,-,-,-,-,-,Ligilactobacillus salivarius,-,-,-,-,Bacillota,Ligilactobacillus salivarius UCC118,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Ligilactobacillus,-,-,-
262768,881,16SrI (Aster yellows group),-,-,Acholeplasmataceae,-,Mollicutes,-,-,-,Acholeplasmatales,-,-,-,-,-,-,Onion yellows phytoplasma,-,-,-,-,Mycoplasmatota,Onion yellows phytoplasma OY-M,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Candidatus Phytoplasma,-,-,-
476211,882,-,-,-,Borreliaceae,-,Spirochaetia,-,-,-,Spirochaetales,-,-,-,-,-,-,Borreliella burgdorferi,-,-,-,-,Spirochaetota,Borreliella burgdorferi 72a,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Borreliella,-,-,-
537021,883,-,-,-,Rhizobiaceae,-,Alphaproteobacteria,-,-,-,Hyphomicrobiales,-,-,-,-,-,-,Candidatus Liberibacter asiaticus,-,-,-,-,Pseudomonadota,Candidatus Liberibacter asiaticus str. psy62,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Liberibacter,-,-,-
313603,884,-,-,-,Flavobacteriaceae,-,Flavobacteriia,-,-,-,Flavobacteriales,-,-,-,-,-,-,Maribacter sp. HTCC2170,-,-,-,-,Bacteroidota,-,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Maribacter,-,-,-
266835,885,-,-,-,Phyllobacteriaceae,-,Alphaproteobacteria,-,-,-,Hyphomicrobiales,-,-,-,-,-,-,Mesorhizobium japonicum,-,-,-,-,Pseudomonadota,Mesorhizobium japonicum MAFF 303099,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Mesorhizobium,-,-,-
476212,886,-,-,-,Borreliaceae,-,Spirochaetia,-,-,-,Spirochaetales,-,-,-,-,-,-,Borreliella burgdorferi,-,-,-,-,Spirochaetota,Borreliella burgdorferi 94a,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Borreliella,-,-,-
397948,887,-,-,-,Thermoproteaceae,-,Thermoprotei,-,-,-,Thermoproteales,-,-,-,-,-,-,Caldivirga maquilingensis,-,-,-,-,Thermoproteota,Caldivirga maquilingensis IC-167,-,-,Thermoproteati,-,-,-,-,-,-,-,-,-,-,Caldivirga,-,-,-
553184,888,-,-,-,Atopobiaceae,-,Coriobacteriia,-,-,-,Coriobacteriales,-,-,-,-,-,-,Lancefieldella rimae,-,-,-,-,Actinomycetota,Lancefieldella rimae ATCC 49626,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Lancefieldella,-,-,-
491915,889,-,-,-,Anoxybacillaceae,-,Bacilli,-,-,-,Caryophanales,-,-,-,-,-,-,Anoxybacillus flavithermus,-,-,-,-,Bacillota,Anoxybacillus flavithermus WK1,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Anoxybacillus,-,-,-
498848,890,-,-,-,Thermaceae,-,Deinococci,-,-,-,Thermales,-,-,-,-,-,-,Thermus aquaticus,-,-,-,-,Deinococcota,Thermus aquaticus Y51MC23,-,-,Thermotogati,-,-,-,-,-,-,-,-,-,-,Thermus,-,-,-
518766,891,-,-,-,Rhodothermaceae,-,Rhodothermia,-,-,-,Rhodothermales,-,-,-,-,-,-,Rhodothermus marinus,-,-,-,-,Rhodothermota,Rhodothermus marinus DSM 4252,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Rhodothermus,-,-,-
118168,892,-,-,-,Coleofasciculaceae,-,Cyanophyceae,-,-,-,Coleofasciculales,-,-,-,-,-,-,Coleofasciculus chthonoplastes,-,-,-,-,Cyanobacteriota,Coleofasciculus chthonoplastes PCC 7420,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Coleofasciculus,-,-,-
526227,893,-,-,-,Thermaceae,-,Deinococci,-,-,-,Thermales,-,-,-,-,-,-,Allomeiothermus silvanus,-,-,-,-,Deinococcota,Allomeiothermus silvanus DSM 9946,-,-,Thermotogati,-,-,-,-,-,-,-,-,-,-,Allomeiothermus,-,-,-
39717,894,-,-,-,Paulinellidae,-,Imbricatea,-,-,-,Euglyphida,-,-,-,-,-,-,Paulinella chromatophora,-,-,-,-,Cercozoa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Paulinella,-,-,-
457570,895,-,-,-,Natranaerobiaceae,-,Clostridia,-,-,-,Natranaerobiales,-,-,-,-,-,-,Natranaerobius thermophilus,-,-,-,-,Bacillota,Natranaerobius thermophilus JW/NM-WN-LF,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Natranaerobius,-,-,-
392423,896,-,-,-,Aquificaceae,-,Aquificia,-,-,-,Aquificales,-,-,-,-,-,-,Hydrogenivirga sp. 128-5-R1-1,-,-,-,-,Aquificota,-,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Hydrogenivirga,-,-,-
187420,897,-,-,-,Methanobacteriaceae,-,Methanobacteria,-,-,-,Methanobacteriales,-,-,-,-,-,-,Methanothermobacter thermautotrophicus,-,-,-,-,Methanobacteriota,Methanothermobacter thermautotrophicus str. Delta H,-,-,Methanobacteriati,-,-,-,-,-,-,-,-,-,-,Methanothermobacter,-,-,-
491075,898,-,-,-,Enterococcaceae,-,Bacilli,-,-,-,Lactobacillales,-,-,-,-,-,-,Enterococcus faecalis,-,-,-,-,Bacillota,Enterococcus faecalis EnGen0297,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Enterococcus,-,-,-
448385,899,-,-,-,Polyangiaceae,-,-,-,-,-,Polyangiales,-,-,-,-,-,-,Sorangium cellulosum,-,-,-,-,Myxococcota,Sorangium cellulosum So ce56,-,-,Pseudomonadati,-,-,-,-,-,-,-,Polyangia,-,-,Sorangium,-,-,-
387093,900,-,-,-,Sulfurovaceae,-,Epsilonproteobacteria,-,-,-,Campylobacterales,-,-,-,-,-,-,Sulfurovum sp. NBC37-1,-,-,-,-,Campylobacterota,-,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Sulfurovum,-,-,-
273121,901,-,-,-,Helicobacteraceae,-,Epsilonproteobacteria,-,-,-,Campylobacterales,-,-,-,-,-,-,Wolinella succinogenes,-,-,-,-,Campylobacterota,Wolinella succinogenes DSM 1740,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Wolinella,-,-,-
432331,902,-,-,-,Hydrogenothermaceae,-,Aquificia,-,-,-,Aquificales,-,-,-,-,-,-,Sulfurihydrogenibium yellowstonense,-,-,-,-,Aquificota,Sulfurihydrogenibium yellowstonense SS-5,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Sulfurihydrogenibium,-,-,-
329726,903,-,-,-,Acaryochloridaceae,-,Cyanophyceae,-,-,-,Acaryochloridales,-,-,-,-,-,-,Acaryochloris marina,-,-,-,-,Cyanobacteriota,Acaryochloris marina MBIC11017,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Acaryochloris,-,-,-
525256,904,-,-,-,Atopobiaceae,-,Coriobacteriia,-,-,-,Coriobacteriales,-,-,-,-,-,-,Fannyhessea vaginae,-,-,-,-,Actinomycetota,Fannyhessea vaginae DSM 15829,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Fannyhessea,-,-,-
224326,905,-,-,-,Borreliaceae,-,Spirochaetia,-,-,-,Spirochaetales,-,-,-,-,-,-,Borreliella burgdorferi,-,-,-,-,Spirochaetota,Borreliella burgdorferi B31,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Borreliella,-,-,-
165597,906,-,-,-,Aphanothecaceae,-,Cyanophyceae,-,-,-,Chroococcales,-,-,-,-,-,-,Crocosphaera watsonii,-,-,-,-,Cyanobacteriota,Crocosphaera watsonii WH 8501,-,-,Bacillati,-,-,-,-,-,-,-,Oscillatoriophycideae,-,-,Crocosphaera,-,-,-
360095,907,-,-,-,Bartonellaceae,-,Alphaproteobacteria,-,-,-,Hyphomicrobiales,-,-,-,-,-,-,Bartonella bacilliformis,-,-,-,-,Pseudomonadota,Bartonella bacilliformis KC583,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Bartonella,-,-,-
381764,908,-,-,-,Fervidobacteriaceae,-,Thermotogae,-,-,-,Thermotogales,-,-,-,-,-,-,Fervidobacterium nodosum,-,-,-,-,Thermotogota,Fervidobacterium nodosum Rt17-B1,-,-,Thermotogati,-,-,-,-,-,-,-,-,-,-,Fervidobacterium,-,-,-
476210,909,-,-,-,Borreliaceae,-,Spirochaetia,-,-,-,Spirochaetales,-,-,-,-,-,-,Borreliella burgdorferi,-,-,-,-,Spirochaetota,Borreliella burgdorferi 118a,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Borreliella,-,-,-
